delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
1532901-85085-93583-766802-147086-465824-446331-182700,293874-14696-20625-277845-58415-87106-16301-29223,52070-1666-10273-21383-5613-32906-17962-40377,133522-1937-2626-7268-2519-15256-3692-20699,53764-1123-2286-8697-4833-19952-1437-20636,49462-1187-1215-32110-6005-7269-10604-11205,17128-1007-433-20214-2074-4408-16014-8995,56663-481-688-16405-6205-4657-5339-7031,difficult,no
181801-79316-126976-264048-52360-32907-345278-441463,21912-5219-6608-167131-54531-23453-64103-49425,949-4416-2766-3360-2930-18919-9400-23901,4857-1821-471-3872-4308-1524-13272-17633,8917-1480-532-8073-3234-3066-22541-21625,3354-1475-568-2701-1257-2543-11748-19750,3090-337-296-937-535-375-8171-8989,2159-433-138-684-507-552-1989-4464,easy,yes
79235-714875-120863-3276577-173719-111405-273659-163793,87595-558669-63104-35364-31856-18285-241443-45477,24344-112260-12555-28978-4792-289-61778-24235,30787-21315-6791-7209-875-1987-13288-2572,103659-40546-4741-7826-3707-1035-8399-5418,62932-13636-2094-2421-1188-997-6522-2976,25139-23096-6557-1148-329-211-8892-1712,6610-13187-2862-469-213-233-4296-1590,difficult,yes
49559-32178-14822-31059-1184544-282088-82246-619292,8138-6260-20475-12847-44524-86656-45587-39800,5413-6074-4611-3975-25375-6281-8814-2319,671-660-3228-5778-15507-2568-10960-15467,5901-1068-1972-1710-4899-3406-7683-14485,1536-1350-1708-4418-14349-2732-9452-12952,1517-667-1251-1448-5556-863-3848-11276,1440-789-518-471-3283-570-4916-5077,easy,yes
88570-958611-854025-1700682-15334-20218-38859-11772,93559-335311-56060-63952-14033-122055-33668-11644,39994-47843-3131-2803-3604-2649-8318-1711,49529-59913-7956-14105-1874-4739-4294-2348,18917-44356-7639-6528-2748-9317-1396-1514,29646-25136-5658-4279-1810-1401-1831-2426,7207-50605-5062-3219-748-499-1261-714,5485-20481-9592-10749-572-1102-564-1250,difficult,yes
58486-164721-69445-2189073-93516-77682-336423-2053370,23341-118953-14315-152633-15748-45454-179916-347728,1658-19578-6818-12660-3166-17755-8132-20255,4547-4844-3492-10380-2954-4564-16362-44194,5050-3186-4403-8978-4312-2281-10445-39454,3308-2921-3244-10967-3731-944-11366-14599,2150-1650-1372-10231-1788-1279-7608-9975,1952-1502-1260-3191-2198-1783-4337-4278,easy,yes
1056449-910694-404593-146880-1171264-97518-404950-1203912,79056-243260-214449-155274-36298-64808-49819-293575,36193-7729-40336-44958-10497-10015-14947-39043,29357-10991-18756-12350-3321-4727-12332-88592,18423-67127-25441-6823-2465-3925-13390-31538,10540-29963-8003-3475-2224-12563-15357-54197,6564-6713-3145-3091-2171-6487-2363-22799,1440-3180-1856-2420-698-10966-3663-20838,difficult,no
262213-91599-128268-7516-2441-448677-854728-78389,12156-24510-12896-2848-2353-60205-245964-33337,2475-25057-5883-1371-2126-5015-38923-6548,3446-7717-4923-193-5521-7857-12159-2510,6925-2213-6289-1227-1711-8121-7370-2247,3770-3287-2845-986-4203-1910-17760-753,1283-765-1423-2362-2621-3092-2989-373,2120-921-598-701-967-3429-6506-165,easy,yes
2442284-278371-653480-63897-2308871-423233-250007-174382,652866-13253-27933-4738-245917-13148-30729-63658,154300-3422-8721-2052-85884-7879-16828-9350,123348-4765-10323-4001-102946-2662-15805-6923,123170-1939-5954-1440-74440-3595-5705-15812,78883-1147-5906-808-25795-1981-3901-13558,30409-673-4178-690-13396-1357-2818-34983,28506-311-1315-898-7692-895-2831-14947,difficult,yes
67047-98140-11236-262825-197454-176157-556268-548466,41324-48459-8804-75325-4709-146232-74041-43195,19158-9968-1062-51247-4801-72438-5838-4801,677-7872-2348-5375-3168-21179-3947-5422,2857-2890-3360-14038-1418-31255-4991-5421,2747-4891-3498-7229-743-18077-22615-2227,1704-2126-1353-2998-834-19667-11427-1819,974-1316-1075-2474-152-8471-5931-1631,easy,yes
360222-97752-47066-163878-404796-49951-40295-282849,41691-99782-73923-7908-191807-28914-16094-117450,4064-6984-8768-4916-13792-5837-1959-12701,8814-13095-8472-1441-31557-3096-3586-24737,7809-2480-11768-900-4857-1976-1331-5814,3833-4024-6757-498-2901-5271-3336-6367,773-1047-1355-327-988-3524-2652-2698,2081-1693-2287-210-1732-884-2394-1310,difficult,yes
38753-1288242-162957-207667-7319-37966-20286-1299477,18435-274759-18702-22467-13278-29841-13783-129631,15347-64059-3480-11495-3555-3176-957-10815,7184-10557-6156-3834-2419-2802-928-20194,10648-6295-3364-10679-1034-2390-3093-9362,5511-8600-2018-2222-1190-2331-2963-8811,1679-5379-1084-714-4529-940-366-3350,711-3510-1033-2030-1168-688-564-3882,easy,yes
10426-212249-1623506-122564-18393-105598-606433-143695,1081-313951-273456-64300-13947-16891-113984-11429,1000-39867-20275-16941-7868-2885-15518-5079,1682-43477-28966-3683-4690-4407-24129-471,3480-38441-17906-12027-4277-6081-13995-1790,3407-34556-8105-1654-3235-4068-6812-1812,1987-10005-1568-1481-364-2017-2625-645,761-2899-2162-621-967-1030-2149-732,difficult,yes
358818-84086-1662456-26580-273826-118745-400946-64013,254972-67277-313986-7912-29382-107034-82719-18489,54338-2526-20107-4854-6052-12490-89262-1788,47068-4682-8220-2209-12601-10758-5407-3761,32090-6596-2765-1743-4033-5053-9862-2425,22059-5086-5335-3805-3807-6648-6267-747,8299-1715-9344-955-1514-1877-9323-797,7674-2881-3834-837-2300-949-4405-659,easy,yes
2772479-1543679-203965-76689-153772-130606-23561-117200,197658-319158-6362-5663-8297-10584-69070-68955,201152-115125-955-176-11486-6993-8984-12543,87904-33389-776-803-6505-1083-1582-1613,75569-9709-422-294-7178-1304-4237-3514,30912-16123-1003-820-4926-1248-4124-11504,21205-4365-381-400-14842-423-4102-22735,4690-2047-248-439-8090-455-972-13882,difficult,yes
463596-302904-916630-65968-6757-133759-32120-52626,50284-30623-406240-15367-7155-55422-3385-68867,15280-17036-55081-2854-8952-10731-1352-14368,3957-11761-36940-1356-4093-2783-1405-1151,3796-8776-12542-4124-4155-2434-1186-5433,3874-9129-11670-4933-6175-5580-727-4087,1391-9260-3379-2332-7920-1983-360-1145,546-6531-1169-3056-5981-557-460-1367,easy,no
154519-296030-123163-1174894-36908-72400-1582287-77966,11350-11316-93713-222150-17544-107083-30543-32813,3018-2752-11919-13468-1850-24583-7272-6562,3579-10812-5379-22908-3829-7420-5683-6984,1775-11931-4787-30900-3625-23607-6490-2162,1959-5857-3603-17254-4550-21845-4597-2474,1452-1907-3799-13099-4795-16180-1693-4062,1654-4200-2778-9340-1643-7408-1770-1510,difficult,yes
659476-33839-1704108-523494-134306-180498-161685-1061951,56459-15471-243069-322869-63792-109832-22793-12404,81006-3806-30608-40989-14588-17820-4232-15621,9425-3399-84741-35874-4665-8146-2328-6930,9670-2238-21798-44557-6205-3096-7795-6303,3560-1516-10468-14661-2243-1113-2195-3651,506-1082-12178-5664-1192-2032-1959-593,442-497-1709-2436-1614-654-986-962,easy,no
83760-200994-138622-132538-80392-224090-38435-176910,44509-24845-88735-40665-8016-68217-23554-47766,7233-4569-11865-3021-4150-25159-5407-19300,9418-2302-12380-1665-1619-6988-3295-5893,18181-2591-3831-2277-3397-15353-3021-5440,9448-702-6900-1802-7971-38608-8989-5543,3214-559-5296-1215-11974-52155-15621-8984,4121-606-2665-508-6557-18942-5802-4932,difficult,yes
111483-1918690-301700-966502-478579-711575-112089-38219,12723-345410-79207-137508-9197-21164-49562-5663,2529-61315-13532-28661-2079-1549-4120-1773,2690-52189-2536-18739-3261-3128-13282-338,1716-21482-4078-7731-607-5835-11344-178,1245-12910-3032-8595-1309-1750-10597-501,747-21091-1343-7939-309-2859-6836-424,701-9779-2343-2994-519-1134-1921-219,easy,yes
60314-102181-57747-38063-658335-11575-198048-189103,34423-34159-57123-27697-176126-8885-685440-78584,4142-13676-9797-3020-19755-5652-174866-2933,27056-1739-2955-2095-17852-4925-45666-12834,6276-3369-6461-7309-18202-16972-63211-3328,14675-3107-6296-2426-46624-28880-18041-10895,7726-2865-3653-3324-50922-23917-23836-5748,6917-3440-4327-902-20437-14391-20864-3945,difficult,yes
851219-68477-253761-208602-48982-96065-42374-34168,366359-15213-22957-28248-23127-12506-26034-83010,60306-4658-7181-5912-2773-3922-11236-3961,82145-4054-2119-1191-4621-5119-4022-3561,44775-1473-3770-3460-3206-4886-2973-2381,19744-2991-1422-2931-4799-1420-7601-2032,14344-1583-583-1151-1151-2111-7074-870,13640-1473-314-1078-712-468-5091-1273,easy,yes
1827041-870160-399888-57376-153829-10033-674478-1585948,109823-33800-87237-55287-10026-4245-25181-34942,56887-35116-10932-24305-2213-1888-10432-33157,39878-12938-7535-7748-2291-8475-2259-16591,10060-5410-9577-8621-7286-3966-4159-5103,26109-6513-15410-5541-2909-7119-5357-17951,11195-3084-6718-7425-2906-3930-3148-8783,5748-6334-2119-3025-2489-2468-2133-8687,difficult,yes
58130-57026-118839-87900-109773-50200-83355-9515,17251-17436-47223-36955-39248-5658-18300-23241,8270-14280-9117-3488-6819-8270-16959-2292,1646-4768-3878-3541-9949-4875-2215-2867,2669-3851-3894-2189-4422-2571-3749-1018,4474-3003-6044-6198-3721-3092-2102-6049,1070-1240-1901-965-1919-3907-2516-2904,1770-2055-813-1137-2326-431-994-953,easy,yes
9621-319294-3559505-181777-191102-73528-58521-787415,7191-23381-117640-149405-28478-35336-12969-99390,459-9791-22136-45700-18165-8210-1867-41414,1449-9414-47906-57346-2208-13863-504-28489,458-4285-30743-36921-2733-5010-1123-6164,1300-6130-14100-10831-1079-2598-894-19550,574-1878-6977-7196-352-983-1304-26940,566-1092-8521-12386-421-2358-886-21957,difficult,yes
73768-746365-4069-123597-58325-30501-218002-70763,84617-106436-6189-9143-5352-18903-46079-44974,59667-18629-15641-2085-2060-4864-11545-29834,6557-16079-6516-2178-6149-1378-6461-2548,4947-10541-13469-1553-1355-895-4402-2481,4765-20258-14392-4417-9636-973-3315-3455,3148-7802-29812-1941-3174-811-3817-1742,757-3618-19291-2248-2712-440-2049-1260,easy,yes
51702-1006723-500944-1656553-680582-104036-565362-720267,86929-53160-446558-139643-277046-76658-29350-33535,9968-1830-31928-36447-73755-20838-9376-34734,50933-5441-54678-53312-15345-7825-10607-15758,19852-10378-45551-6731-14070-16727-5726-10097,20247-6600-28906-22405-23526-10485-7548-9207,12838-4861-45417-9257-24889-14806-9845-3060,5626-3418-14362-10030-19533-6104-11019-5772,difficult,no
22864-103148-179381-788852-989784-944779-1199296-44856,12025-13955-21370-176923-80555-102716-570800-49294,15359-2303-8350-56408-8688-29837-49861-5087,2593-539-4083-21438-3118-12926-59923-1653,4423-888-8546-8509-1941-7679-33593-4496,3393-1640-6798-9064-878-5275-19440-4705,1460-804-4899-3787-754-1977-18593-1927,1349-555-1853-2967-237-1629-9166-1680,easy,no
927232-289466-1572866-123550-1192958-1192958-978629-220177,57121-90604-64068-77631-247787-247787-75084-505278,2954-16487-112499-2418-9836-9836-3701-57666,3863-9327-7468-5513-26398-26398-11499-68730,5820-15612-11645-4432-13721-13721-11670-40009,2808-2505-26734-6325-17686-17686-4439-41622,1586-2538-5070-2286-4743-4743-1353-11556,605-352-9678-1977-4837-4837-1705-6694,difficult,yes
