delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
12255-18256-14730-22875-9136-9171-25643-248294,5830-26143-29704-30515-14379-10876-31643-64962,7540-29503-39346-53074-42786-82308-14462-64799,115747-83005-90841-135479-109901-66535-57378-102082,12506-11429-10969-3279-17767-4196-15775-8229,14259-12516-11560-13531-10012-5055-8427-16474,2737-682-1793-2543-1607-4809-2864-9660,1812-1160-1172-2013-1266-2342-1577-4788,difficult,no
352172-41472-6604-33547-6028-14033-7608-24586,52855-19566-2731-26729-21973-10271-18917-31607,2584-7866-15107-59666-76571-19201-68120-53858,3191-79764-18745-101747-72292-97363-143656-87619,4031-40993-1906-7592-6007-5304-11754-2883,1872-8346-3464-9558-5855-6917-10429-20680,1695-2926-518-2251-1578-4561-2649-1844,770-3652-283-1889-681-1549-2958-1100,difficult,no
101363-7089-18460-1803669-17656-5416-8071-136623,4870-16011-16676-15740-12297-20977-6623-37141,6623-132767-70538-72112-116120-100330-8151-9372,32468-177834-80873-112013-88568-146267-114350-3094,2834-3305-8684-22262-4130-5720-4906-1174,1270-24285-10951-18575-7985-16564-10934-1985,1103-2917-1824-2017-1728-2145-2065-745,794-2624-964-1557-1091-1870-1451-466,difficult,yes
17478-27928-9197-12819-23725-13846-48136-326381,14306-17691-29453-12571-34595-34139-9594-17845,43125-33056-136577-22740-35723-38128-7154-9183,65413-115360-121664-67260-101446-67918-9165-8826,6588-9672-9958-4177-23490-6967-5293-4453,13711-5303-11853-9509-8700-7759-1509-3517,1903-4617-2942-4639-2959-2713-913-3713,1339-2231-1898-1117-1555-1365-492-1749,difficult,yes
173155-229096-333027-348253-7032-34529-868636-153542,23602-34659-16783-196413-4186-20327-301017-34009,40822-20398-4078-74795-17924-46131-6257-3837,7911-7082-12074-120931-68385-146597-36612-2812,4800-13799-1442-26976-3199-17141-13612-7766,12916-6728-3953-10680-1831-15346-6951-5238,5643-11346-5169-6077-739-1963-3258-996,8850-15871-2276-1392-426-1863-1547-426,difficult,yes
2317254-148072-153860-680278-2742-4290-78871-12580,218280-41242-14493-18019-27916-8378-32061-2355,29982-7742-17521-20409-7678-2019-5257-1276,32187-5400-2858-9076-993-2242-1579-2685,19096-6435-7908-1932-3987-19854-1230-787,14328-3722-2733-3965-10050-4015-2141-1958,3579-977-510-746-2098-5405-538-394,2925-450-315-216-3321-1919-237-462,difficult,yes
25455-6687-16625-11885-134352-105116-10527-2295362,50324-16063-34251-17277-66069-28199-19343-43908,18348-10024-47957-15277-67801-189091-41094-39635,133744-70068-104615-116237-43725-88825-39856-15218,9908-5272-6698-13841-14649-4475-19076-21845,14640-8730-12474-13102-31551-6796-10887-4975,3479-5600-2424-3298-6597-3537-2208-4133,1783-2283-1408-1988-4626-2995-1542-2756,difficult,yes
118546-6123-9056-80581-13423-11801-1026040-167783,63597-13614-8817-9691-7461-14113-71536-15060,77891-51002-21575-12371-35649-35680-28289-1648,116843-80253-100290-45527-106584-134330-6174-510,6146-7404-12016-1810-9214-7957-2587-3640,15820-15787-15986-4601-10347-12645-11231-8848,3938-3400-2470-468-889-3417-4483-2462,3475-2689-1322-552-1921-1856-2133-1936,difficult,no
168664-16755-14509-34473-14004-5356-18059-55587,77004-7935-20062-9255-16157-13985-7578-37572,12267-207141-21543-90342-14435-52619-25796-50964,37795-85743-54876-84722-99668-63577-125630-47699,28771-17120-11608-33162-12232-9623-5997-14083,18631-12305-12953-6679-9845-8380-8530-19805,3720-4103-2347-2656-4321-3824-2728-2880,2836-3221-4656-884-888-1481-3740-1112,difficult,no
86033-113358-52357-12061-8450-17212-14602-1428845,11807-26098-22427-4462-4312-39778-25122-144512,6063-1073-76518-17357-61084-49179-28681-42001,557-17706-90625-8329-41589-80811-59767-35486,1710-2613-13058-3261-4692-13810-6259-12058,808-5866-16852-3423-16694-15901-8124-22674,281-2558-3934-402-4757-3294-2688-11933,201-2100-2590-517-1721-1370-615-8338,difficult,yes
3671-351505-10352-55054-27754-20459-7393-6461,11923-203442-3622-13335-4189-14192-17258-20287,4312-55902-12988-57141-16417-22529-174064-96998,5765-30650-18327-48395-13877-39465-104378-16936,16884-17840-2395-7105-3694-5039-12005-13983,13181-17269-3107-5629-2584-8373-17141-14558,9354-3991-640-6497-743-1742-2769-1973,5367-4113-386-1894-242-2073-922-1991,difficult,yes
240435-170744-136162-57475-245158-5619-24355-144135,24672-126731-21212-186538-44534-5636-158204-51205,24811-36583-6560-14863-14538-526-22986-13165,1681-8750-7190-37043-10246-3239-11457-3212,6107-17066-17654-25705-6486-818-8735-2600,3056-14904-34678-37901-2609-1999-19548-2579,5683-7423-28592-31652-1297-406-2238-1810,2533-7666-18160-49087-1916-422-2957-772,difficult,no
6542-15149-23746-66913-21722-20071-606730-93460,6361-25722-10043-52658-16800-7408-145825-6797,15333-131925-28857-38278-108000-44480-24618-1914,71012-65734-91113-129271-91750-155030-18096-766,5721-8298-5461-9179-8555-7334-11932-348,6673-10573-10232-22681-11077-11055-10685-957,1801-1922-4641-1084-4924-1723-2048-215,1801-1590-1720-1370-1922-1925-1020-149,difficult,yes
1181191-7270-15063-153158-9933-115180-159154-77545,59548-30494-28100-2750-6294-39989-67208-62899,32926-11340-789-1900-17687-15599-9359-6239,14527-6653-1231-1492-153173-94312-8752-8112,5706-3844-858-2771-9609-11762-20373-6181,6618-16344-4112-1044-8951-14179-12010-5868,2387-2205-2607-210-4821-2892-1614-3607,2216-5144-1378-123-1084-1555-2759-3655,difficult,yes
660687-43234-452776-30005-45547-13438-65448-799404,36366-5419-82873-19705-6984-53982-17019-78153,5937-62433-28184-60942-7543-67877-15555-2194,3735-106491-169199-122710-8598-162261-17066-17357,2930-7178-8262-16410-3650-9111-3454-14295,4795-9972-7052-20246-7383-11121-2165-14770,1139-6167-4652-9431-675-6821-456-5036,603-3497-4637-1618-830-1339-1045-2298,difficult,no
43773-1969252-5315-80770-39748-13405-423155-755237,27469-130249-27151-21334-12554-5786-44682-113395,3029-24581-5282-5491-64366-43585-69729-9276,4353-40763-59011-18863-121261-66047-46646-34672,1976-31249-11521-3506-25134-16920-19102-7522,4246-15480-12714-2845-5227-10475-9405-12233,1728-5815-2488-1076-2413-2206-3777-2540,1156-5842-3397-707-2188-2551-1800-1540,difficult,no
133449-80070-9092-10989-44664-28488-500028-630926,5399-44152-10994-8665-39034-21043-103504-61843,10592-7456-18724-86393-71037-102452-36206-5151,1295-5463-57938-61705-113198-80234-66389-9580,3636-4384-1929-15398-7315-5279-11413-4516,1673-1257-22261-11189-14184-30346-18118-28090,854-554-3894-2115-3474-2062-14392-20266,2112-1653-2972-2582-1524-1269-7763-20256,difficult,yes
41701-17162-8719-17889-26397-6779-12229-545917,27468-19365-21639-17705-16617-11195-16183-137733,69591-1313-112671-28615-24966-27122-34303-868,18214-102584-79714-71672-174442-60408-36619-6532,10602-9320-21662-9542-17883-8353-4357-9603,12192-15905-8995-13871-15431-16767-17298-4027,2435-3035-1528-2945-2577-2951-3235-1706,2120-1514-3147-1401-3267-3008-3013-494,easy,yes
986130-733941-19567-8389-9092-27246-103468-1073796,41816-189761-6698-6619-19122-20891-23874-49034,16858-30864-40390-30856-99538-89542-5365-26875,14102-107080-126936-128261-110052-71710-18640-64119,10432-34356-5397-2959-9344-9787-3658-10800,7008-14376-29267-10369-14771-15080-2627-13750,3780-2914-3774-7335-3134-2006-1109-6452,3009-6776-1746-2074-2206-3026-999-11422,difficult,no
188462-11591-1977-4569-4288-11556-34297-45142,28552-6043-8797-18119-13695-13386-35759-42830,5886-30574-75418-34517-92877-99524-87865-15793,35841-229581-194514-138714-182583-184150-95480-144848,724-8501-8622-33003-7180-5408-5220-8547,2433-13637-13705-24533-12673-10720-15151-14485,801-3089-2577-1995-2416-1608-3515-3906,402-4654-1474-3539-2724-2168-2414-1205,difficult,no
40701-598185-6128-15582-15579-19113-18143-603242,2491-38188-3526-13905-6985-20371-13246-10655,35582-15440-20355-62160-87913-8631-78464-6522,193605-287347-71080-43562-151682-101213-106899-24737,9457-8018-14015-7468-12614-12666-28349-11724,11771-12620-6542-18649-10940-13657-19787-4163,3543-2211-1785-3066-3583-1978-2618-4016,1673-886-1677-1999-2160-1286-853-1605,easy,no
41297-3913-4496-9219-14982-26152-103464-76916,18588-22226-13283-11560-21237-49345-111918-22408,7050-36492-12883-113116-75161-20245-17247-8815,16558-96381-17150-185708-157010-23350-107580-5058,8150-9621-6222-5136-11459-6318-1322-7095,3606-10380-2501-27648-28175-15860-8758-10277,1509-4822-1241-2564-3099-1354-3469-583,1274-1589-1889-2577-2400-706-3640-1598,difficult,no
10270-83098-52416-45647-122830-19472-70044-19472,8664-20751-17178-21455-9965-13321-20917-10123,3039-2184-37848-14801-5617-9866-14683-10443,34362-24979-235901-56345-22500-123492-9187-52687,46294-2921-15024-13905-1098-4378-6049-15002,10411-3692-16200-7407-2458-9926-2880-11596,6837-532-2938-1787-1121-5303-601-6004,2218-645-2552-3884-861-1695-648-1283,difficult,yes
8191-9565-31603-11539-6397-23591-8025-348637,8453-21941-11269-8699-18190-10946-12244-30259,25390-54623-53534-37031-84487-49353-140619-23243,97992-115185-70982-252866-111759-171984-83002-12124,6091-20356-13113-16335-5808-11301-24879-6722,8302-11437-6032-12683-12414-10313-36467-10675,2605-2366-1843-4893-3350-2559-1841-2760,2031-1213-1483-1543-1724-1279-1804-4817,difficult,yes
8516-19069-27683-19990-9959-34898-13168-34956,13923-33975-9712-11969-9629-9993-15921-51068,31991-36580-48575-43052-125274-45996-22441-13893,146405-140558-187271-253763-67881-83789-155286-173577,12895-7572-4016-18135-12960-20615-12872-18316,13105-17913-32180-13874-15751-5565-12478-33480,3507-3947-4298-2050-4348-3663-2014-2215,1944-3042-1241-1662-1116-1978-1404-2816,difficult,no
159804-734068-68743-1037489-711660-43434-55033-138528,10208-412030-14435-100556-68034-22462-30127-19826,673-57951-9348-45585-9474-115440-26526-19691,523-96380-8804-11552-25450-160189-178777-109351,448-24906-3640-19420-2465-34711-8406-7508,1043-36779-7475-6161-2487-8103-16866-12435,946-5397-2473-2757-2658-2775-6119-6691,357-6588-4322-1282-2327-2507-1569-2433,easy,yes
202042-95148-23000-120139-8412-11784-5537-396500,5960-14596-19292-14423-13616-24208-23339-46580,549-4612-86486-16404-39772-54098-111011-15982,1046-50108-140257-11858-104392-74762-111486-13886,651-2850-15063-2247-3795-24361-1963-6099,980-3835-12665-4179-13534-15380-15305-5578,205-672-3124-571-4217-2259-1582-1600,301-1364-3714-705-1340-2048-1802-864,difficult,no
121315-7989-13503-17098-8621-26169-75545-59117,17583-5966-14106-9539-16951-20880-24137-19832,971-105890-99069-53681-20088-150969-102126-32317,1991-118909-80504-90917-98071-104695-57981-61726,11685-3280-14383-13467-17213-9744-21298-9645,3407-13966-15947-11339-14495-17561-14831-5848,562-2477-3134-2036-2973-2978-1402-4287,290-1979-1936-2513-1175-1044-1742-2551,easy,yes
15576-8141-27868-30367-22414-21737-24801-397121,8738-17864-8105-46334-7612-32029-5883-62110,68116-90691-27448-81683-30945-90084-49632-42022,114017-120920-202496-31777-118406-142446-59844-28691,17399-7232-4127-9189-3574-14854-5902-16988,10511-10242-20132-12592-10359-19141-5590-14243,4239-2639-2176-3326-6627-2734-1960-3242,1878-1475-1666-2886-1567-1253-1216-3807,difficult,yes
16830-21182-8479-21158-2700-6509-11018-46103,14673-16346-4813-8967-12337-9248-17643-29057,58162-21969-60146-36266-69196-33968-46917-19074,181731-141705-218130-212889-111097-134650-49465-136103,9982-12160-4780-13243-30528-14829-14085-10357,10686-8555-13863-12625-9625-19891-13439-11428,1425-6402-1151-2884-3366-2016-3234-2182,1543-1010-1685-1921-2717-934-2613-3215,difficult,no
16232-26483-112224-9661-3381-17237-373476-36051,19260-22941-18441-14146-9832-13627-55319-31927,26367-54094-16078-34911-33213-104158-28440-1768,135397-169248-13959-165711-119475-53493-58608-7690,19687-7168-923-16952-10472-6639-8217-5358,24974-11319-3450-17221-13160-8088-11412-22897,2548-3703-577-2239-1600-1674-7339-8557,3470-2449-434-1753-1514-2007-4221-4357,difficult,no
84892-66430-404885-10242-13547-16679-8049-83451,44156-14696-45136-13571-16710-30586-4473-42597,13633-1370-6562-17616-20214-33952-3680-88959,1678-1925-1601-50331-130067-162345-197481-15410,6846-2139-4321-11280-8590-12004-6137-7287,3325-2334-3186-19391-16738-15747-11225-5766,2172-978-546-3744-2011-4801-3076-1469,1839-429-1501-1639-3559-1098-998-2039,difficult,no
456024-4466-10353-519393-23992-14377-12596-40887,53066-10387-14197-43329-23384-35484-8496-19820,4319-50256-6239-31810-85074-10499-7269-20893,12635-64502-66849-240102-100619-34679-43725-59106,7643-21503-10187-31263-11928-9453-25439-4512,3275-11604-12502-5968-8423-8958-8304-15761,1380-2203-1635-2610-2715-1139-1946-2305,1025-2586-2758-2335-1795-1631-1831-1554,easy,yes
121009-126740-27221-16847-120803-55127-18685-1587886,28563-11643-19207-35149-26182-7087-17966-30899,6317-59775-12080-11338-24857-14976-67485-118356,2053-76078-79574-55627-48934-115750-72102-72626,1089-56804-51892-11794-1415-10024-9858-24520,1504-9553-14041-8146-3763-15926-13659-25279,403-6006-1933-2927-669-4460-2714-17454,727-3873-2496-1827-362-2194-1337-10809,difficult,no
273050-186307-9777-293350-38322-24750-4954-9986,65943-5867-10550-24569-52580-28309-25107-16344,25122-4251-73906-49850-83700-31525-64468-105001,11130-1355-64493-218056-58313-86104-45898-118587,7423-2385-14267-65271-6181-23239-26318-15652,4403-531-12558-16328-10423-10204-7921-7753,1322-469-4952-12452-5681-2807-1737-2402,3190-196-1309-7194-1691-1123-1281-1880,difficult,no
5615-7118-6446-7073-65148-18499-2397-32498,2756-9990-23882-14988-23923-11825-2889-23722,11519-78870-59065-49959-14345-94684-38953-10195,27020-189779-139469-214899-55141-172874-108018-45433,5507-7144-11018-12011-5402-8093-18571-9834,7758-23823-22394-14010-2526-16797-11656-8424,1794-1260-3444-2442-533-2758-1489-2194,2428-1305-1317-889-295-2257-1479-2515,easy,no
366063-712757-22741-24312-5448-12667-23755-47737,197256-335983-55901-33719-31771-37913-29739-12998,11340-31726-2986-115521-38608-39448-69078-3844,15801-55746-104194-209589-124933-188648-23765-7496,24144-16388-55653-2669-46481-4965-2931-2367,6079-18248-16192-14028-9760-20962-14727-4469,22545-13268-2770-3246-3844-1547-3664-715,5427-14284-1927-3117-4309-1677-2622-634,difficult,yes
33384-29356-6251-199247-12619-19094-26412-130834,80093-17668-30799-139771-44344-8873-12283-81461,49449-2397-45649-97048-136451-41509-28535-19721,22897-3183-27113-59256-63432-138330-139198-21321,24105-4318-5544-50190-8130-8688-23888-3140,13957-2365-16386-16302-13676-7403-7281-3459,3666-408-1829-3082-2032-1178-3934-563,1681-305-1791-1505-3165-2031-1257-436,easy,no
19602-15583-434238-434238-151190-85283-183662-387763,18611-15492-13837-13837-163277-20257-208696-28262,5441-13236-7760-7760-3639-10340-7384-10406,6259-9640-7860-7860-69998-81825-33779-3395,2559-7924-3615-3615-20634-20503-8500-2900,7477-18074-3056-3056-12994-12456-26061-6447,2931-7182-1447-1447-8421-2349-17699-4497,3627-8520-955-955-3446-2225-7519-2146,easy,yes
482744-11700-1916-4045-11875-9681-3164-819102,14788-6291-40969-17718-15652-36042-42911-111797,2491-29290-14067-15463-19897-71338-99748-22835,4593-52032-88361-203504-52138-54729-52853-14592,4359-4068-5285-11999-9213-8120-17001-12972,4518-14653-10644-8138-8520-16264-15658-11244,827-6848-4482-1560-2700-2231-1701-4587,1189-1815-1984-2122-2395-1572-2293-2033,difficult,yes
86507-22013-17550-18222-18101-11575-7727-69964,17784-10554-8199-10535-13116-16739-13129-29703,2075-17362-85942-42228-36272-38056-8276-5475,2830-27254-130391-134130-46048-82436-14729-958,1042-9073-15393-11448-13425-5899-1556-3994,5665-6406-8512-6039-12250-14827-3475-2192,445-3343-2626-4120-3734-2440-372-443,535-2368-1565-1476-4628-2351-1086-279,difficult,yes
898881-353394-9843-6370-71141-5438-33951-712646,151451-87916-28842-18628-5153-44514-31815-99947,45646-18321-51569-16170-14706-2809-33904-15158,19389-37787-59440-60273-25062-62848-118590-3051,24556-4986-16696-10770-1765-22701-19959-9228,43186-3707-9729-40739-3182-32963-12401-26626,5807-2321-7478-2218-632-6505-4269-4897,4718-788-2158-3244-278-1905-2834-3241,easy,yes
24383-14335-95223-16679-3788-22265-4749-13123,13705-21312-86577-11782-16572-10554-9529-16591,34075-16437-68463-11723-52633-36951-26300-47891,69418-8959-31714-103127-145654-59032-97131-39399,13617-10246-22106-17931-6183-8212-6820-7548,36829-35832-76265-24604-18260-15381-29226-25424,2390-1203-2897-3592-2343-919-1394-1593,5027-3888-6771-3574-2925-4019-3424-12548,difficult,yes
