delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
423702-1035561-434125-126188-437183-1417631-53902-50586,122860-773883-242633-105859-212192-263696-23341-42253,31371-55426-41156-69079-89879-69159-40765-6147,25576-38169-87380-128698-58306-77515-64566-6837,64529-61576-49514-53681-84886-157633-28459-2316,36368-45088-22366-36119-19369-98266-23863-6087,8803-8874-22557-7080-4867-16961-11517-2047,3322-12574-7860-6704-9171-9450-5869-1019,easy,yes
584275-286852-163418-358331-500786-557858-120460-48933,342285-13347-68850-200902-114016-108310-49071-166792,16223-4228-14069-29206-43101-5141-2184-56406,17977-11676-27042-97530-32652-39295-15595-17897,43861-2525-10686-30378-38323-17894-14614-7144,19684-8714-17131-22157-25565-24525-5870-16403,33909-5469-17627-8597-8847-13107-10604-13661,17549-1076-8105-4331-3975-7617-921-3312,difficult,no
695349-619236-233064-421321-42875-110182-344026-157802,112032-202276-73085-55224-37729-17641-176491-15717,61431-11090-6950-44599-9978-11799-42305-4531,25924-10540-6740-47566-94385-10864-14452-2498,15042-8980-3365-36058-13329-3774-14060-3995,11242-7086-1748-9611-8432-1726-16182-1516,7142-21155-1220-7166-5999-1557-8813-3581,5972-6498-434-7956-2008-398-9834-840,difficult,no
507734-140886-55263-74617-77426-56347-156047-362263,287519-53078-66599-18132-31999-49636-11132-44809,49513-28787-145286-11373-43994-88396-42752-18004,7804-56987-120500-42914-33504-27902-125730-2855,6674-12048-13162-3267-26904-9213-16318-2826,8092-19468-8919-3073-12608-10143-15211-4539,4301-5307-13202-1134-3067-6847-6278-1557,6884-5485-9283-787-2858-2590-3893-674,difficult,yes
1506080-29294-262047-269563-12302-763440-264194-345606,106673-29070-66756-66441-62847-93837-593395-16603,28068-91415-27765-17339-49383-21695-13319-13682,107638-87900-138828-89303-16175-64619-86768-9152,28268-20719-8561-18763-6427-13639-36522-7537,16864-13516-21216-14760-21889-10670-70542-9766,11630-3895-11544-5702-3569-11492-79440-2612,8090-7085-4504-4901-2599-3657-12197-1531,difficult,yes
162127-843536-311872-51551-25628-40372-396616-55424,44317-712718-22210-25580-64575-17834-119622-166681,2870-7346-2422-5640-43428-97842-88999-14189,3631-49526-3972-5382-100929-52297-68129-12061,7865-26226-7934-4011-14310-7497-10970-6172,3531-38399-2210-4956-29426-10084-24848-8314,3798-19666-1363-2752-5156-2799-4520-10411,2841-8191-1409-3189-3987-5697-3751-3235,difficult,yes
85212-354578-565339-754045-69244-18459-1409059-98773,25652-132957-60108-29867-49295-19949-124732-72447,5019-90705-39945-23689-40750-59364-25130-5854,16229-55368-80453-77335-110246-21201-58131-5222,3829-59097-15112-18176-10939-7345-35534-6749,4219-14622-7150-9297-14224-16111-30214-4651,2875-9398-4875-4320-4143-8739-11398-3555,2258-9166-5825-3948-7066-2412-10012-1496,difficult,yes
142868-211031-270654-10083-39321-823043-61516-835697,77547-28278-136027-17362-81649-98727-29513-82707,1791-827-73862-64201-22978-33504-6188-63606,3250-6046-78451-178550-58513-15170-5215-10867,1460-6522-10360-24006-26291-8490-2369-18616,2991-2643-6257-4134-8265-9094-6275-13838,1779-3152-12312-5244-7498-6659-2153-14767,1222-1406-7142-9343-3380-2579-2707-6614,difficult,yes
146941-1793487-108272-50814-45868-505202-841914-66761,91983-419059-34766-33393-7511-48291-63620-11167,12280-18922-14756-7130-12590-2929-7188-8348,9306-73351-26227-4328-15038-7930-9200-15163,26249-74735-13722-4412-9003-10770-2708-11323,10580-10244-10825-3707-13309-3517-4664-13245,8877-10765-9479-1217-11228-1964-2000-4700,8217-4916-2253-1001-5269-1478-1138-4458,easy,no
21607-442355-79368-27122-160000-82602-94834-68850,35544-660248-29820-56053-9668-21171-49857-3750,41292-170471-11094-43791-10158-53680-32460-2823,24511-47077-86658-156291-16733-49339-100663-10498,22099-32215-38317-8704-4377-8411-9980-7614,13243-8421-9190-20208-1349-23035-12558-4713,4522-5850-5398-7588-1521-7265-4560-1581,3384-7879-6204-3699-985-2885-3372-1076,difficult,yes
150659-1809833-13169-366242-136405-19529-39250-1786551,28634-269269-36967-19314-91203-22041-45051-144286,21748-20146-2670-6217-73779-30802-25295-74484,7183-18650-4967-5591-44491-67004-35152-42229,2685-22078-7834-3404-18468-14476-22004-26202,3061-8220-8691-2263-10723-20475-12221-21693,1197-14314-14894-908-6781-3766-3143-5939,632-4667-8632-1739-3219-2457-5259-3659,easy,no
223689-226570-54031-18559-90293-63538-120509-1560530,56005-154781-24393-32749-28315-10599-64210-284229,10868-23733-108373-39006-54941-4069-6490-76788,2522-49132-72887-148047-22962-1289-6247-23564,7290-35877-17147-3205-5868-5909-3878-62442,3763-25065-7469-9236-9802-2967-2990-24163,2285-12856-9005-10134-2420-1622-2147-11147,791-5911-3397-3925-3222-561-952-4782,difficult,no
80333-23819-1504277-155614-56807-404109-122071-131677,10252-23486-127636-7575-9812-209015-17264-66233,8203-7714-33432-2857-3280-54841-5547-2398,6115-6899-18674-2453-13946-22396-1835-6002,10330-18037-22393-1646-2304-61582-1516-1956,4446-18347-12871-505-2437-11309-3085-4727,6176-21782-17394-790-1226-13871-1868-2037,3052-15049-13010-591-2538-13398-1917-695,easy,yes
1368477-212322-147700-2026724-556931-308396-2092328-297656,98007-42187-109797-91492-52194-26158-143647-13152,53812-11710-1820-56106-95390-6794-18563-38157,15879-3887-7815-195198-107747-23288-83195-22718,76135-10264-40457-24724-100005-6596-31191-10332,25936-4851-16232-16539-21698-5130-42926-23169,13585-7210-12369-12261-8922-4328-15307-24370,8051-1909-2195-12204-4711-1171-5630-5389,difficult,no
451444-305285-856483-166025-250253-37351-153980-1085173,100076-27188-81291-123994-113956-236807-51918-170008,20478-5443-64813-18283-25053-238567-6781-27726,27105-1942-11374-11023-8813-165158-9134-19634,13640-4754-21568-4683-3273-18611-2564-24785,7946-1460-35143-2954-3403-29059-2851-8805,7933-978-25032-3024-2923-7251-738-6152,6117-509-4689-629-6076-19574-517-14398,difficult,yes
453972-104432-25686-942943-228049-37738-194541-214846,231496-26505-21239-236228-83136-102894-61709-85459,37213-6589-4108-22004-59979-17752-13895-3490,15321-2130-12703-75932-66017-17559-12169-12870,5932-2562-18070-50227-7195-23584-3732-11260,6825-2799-10926-34208-28852-15263-6934-1311,2447-2616-6382-12996-11905-13103-2905-3478,746-1021-4145-26635-12036-17839-1759-1957,easy,yes
2266445-32371-87899-121118-434944-135862-607609-972762,70335-13511-10556-29491-220160-82247-137963-54952,24332-881-2075-24944-50692-12419-24766-9296,29003-1900-1413-6973-24683-9444-16561-26753,17340-11429-2937-14041-30971-20136-7057-21967,8177-6803-1672-10181-14432-7479-3307-10872,9236-1997-574-2560-7767-3901-1204-5490,3734-1073-996-3585-6038-2019-754-7973,easy,yes
166550-1897302-1130778-2055578-99420-1744682-1255706-1078415,372336-44693-129163-205450-90945-439089-151888-104385,86491-40494-18866-72235-17055-59630-48725-44491,88223-22405-8439-36481-9898-138312-11149-64435,16779-8778-12925-74465-13965-210619-110988-90695,164003-6639-36895-62199-11897-164049-24276-48256,81220-5655-9225-25895-8276-53692-7050-37294,5521-3419-9192-24689-5463-22860-6749-3743,easy,yes
408933-269965-101140-422170-21019-87604-31046-375469,44433-93474-30516-34541-39773-101900-32452-76151,26704-34913-4510-5811-27100-69353-37562-19015,1680-2992-9624-17295-89492-21000-5577-5974,12066-5743-5723-14094-4712-34794-5012-5782,3709-2581-2409-2212-6629-22012-13460-4760,2572-2981-547-1234-2041-22341-8553-3106,401-1441-173-716-2927-14783-2075-2555,difficult,no
422241-1752718-2310726-218003-250169-1501086-375602-152309,701626-35924-74412-48662-119005-232775-178632-120455,50031-19305-76047-29855-178918-36173-67071-12130,82286-6481-5023-4144-67222-58445-35049-7548,21058-4617-9635-8698-151767-34581-31903-7499,15501-3850-22267-3340-23808-15266-12476-13352,1686-2581-16674-6689-3759-7941-3503-1962,2756-4511-14802-1850-5721-2626-9053-815,difficult,no
148432-95097-1410767-105089-780478-99683-304717-46394,25042-128539-281788-126495-38615-139310-24144-93664,6823-16285-126740-65433-86688-59555-6689-25592,10593-5504-33347-60825-46390-52868-9257-43219,1892-16275-60681-65578-9669-36945-11097-34074,4311-6408-7471-13142-12528-11405-4469-8409,685-699-7318-9549-6059-3007-1097-4393,937-904-6773-6385-5753-3064-582-4754,difficult,no
688231-1105888-1992580-476189-836253-222809-98210-1650062,241937-107900-78810-92960-204167-63678-40614-851901,95289-8693-28974-111669-159169-20989-27631-186360,25390-6437-46332-20625-54053-334881-11012-108142,85100-21157-48205-28866-21395-21641-25896-29357,34081-10446-15455-16847-61972-26264-5883-28568,16055-3679-5612-8904-11944-12907-2367-17106,9085-1483-4163-5824-3691-3091-1062-11653,easy,yes
1094135-2212685-808472-262671-662373-854850-41802-1950557,311920-170549-379492-167999-75680-65396-39579-250787,97001-71584-47664-16132-126197-2890-4936-165531,42415-24837-16856-12214-35737-23859-7059-61645,13863-22935-20172-6707-11555-9739-3399-24389,27998-26105-9273-1677-9320-6047-7977-26335,20086-8805-3068-508-4374-1790-578-5147,9285-24145-5028-1579-5184-507-378-8528,easy,yes
252859-357227-153378-574885-1126473-426034-541329-380579,96971-38653-177589-17692-48864-162505-104908-39483,5448-121897-29551-6014-30771-58836-15115-16180,23190-95942-20367-21451-40478-6977-27968-14606,4292-28199-7514-36821-2478-30801-22241-9789,6330-9115-10826-10507-3923-18307-10532-6226,4453-3557-2985-3207-4964-5886-3662-2407,5405-7747-1055-2695-2624-10250-1859-4611,easy,yes
178755-2703861-369585-212941-66124-446758-80602-1021204,90996-554895-171098-15908-91494-116893-14289-97720,17809-22058-15318-1085-83762-33401-13723-10956,20301-18167-33846-471-178157-43462-1278-14838,28243-45024-18368-3197-10139-28760-3143-27374,13430-19095-19396-1539-22794-8115-4763-17776,24394-14804-37265-119-3700-7159-5059-4281,11250-10767-2948-411-3112-4092-2477-11537,easy,yes
1522434-446050-513167-310105-430586-258941-919358-289487,195713-41127-119801-43787-104631-239531-257283-106135,21558-11511-35200-26946-193557-38605-5862-31325,38143-92941-43801-107021-40772-28883-13156-14079,21912-18837-13262-23772-45943-10954-14366-47302,44711-16641-14078-13364-9647-18171-12027-18180,5098-4096-4739-10257-3863-6939-6619-7956,5877-10153-4149-3122-2720-4262-6952-6823,easy,yes
630875-120240-1761317-950933-39752-14074-326380-1036791,35626-29121-275974-317800-26056-94895-20898-136430,17238-10698-27371-47363-8763-15741-12223-5888,2996-6944-34791-11200-5204-33767-4698-16408,2562-3667-25093-26492-10335-19652-2566-7173,1570-2248-20373-28177-10566-15516-1825-8442,763-707-26224-11679-6399-5050-527-2280,473-605-5899-7267-3107-2854-421-2215,easy,yes
1286702-107052-758691-170210-449782-1932201-703446-480412,74249-66518-332396-8345-34602-108247-661159-157033,30545-1855-39477-4005-5965-28766-105408-14652,3846-8653-79257-4805-118432-25361-17712-2181,3420-7469-23798-1125-37460-23846-65814-4925,12909-11837-22945-1692-9388-12771-38147-7400,13539-12057-8584-760-5467-5024-41644-4593,12812-5818-5448-442-4828-2100-14991-6276,easy,yes
259708-96145-14307-8378-539585-815657-321955-141629,99848-19205-29134-25281-49886-92269-47029-14291,12324-83216-68312-106210-27474-15204-14774-7527,60052-121366-74413-58591-33652-14298-15466-17542,14858-6642-35129-8982-22058-13487-9457-8286,16074-6708-10636-19941-11079-17408-6654-28902,9569-6197-8478-15602-6193-12350-5223-10153,9402-4409-7243-6758-4792-7744-3069-4379,easy,yes
996327-1271299-95758-273914-13586-103005-363332-893454,162126-425218-3620-15002-46514-90726-212644-63087,3546-104906-7268-5521-29866-78283-12827-2757,10372-37700-3536-12013-55139-14242-39126-2504,13237-82144-2886-3075-4440-9020-25135-3390,5556-100753-3162-6949-13617-10279-10723-2092,5740-17011-1841-2354-3159-5342-15436-2312,5238-12384-1660-1404-1651-9023-12713-3605,easy,yes
436082-92477-14062-13984-46046-378535-254152-525611,25580-39354-48584-24397-29324-375456-79203-179061,7915-29303-41442-36100-31605-43983-17321-30812,1965-75039-114416-118990-52930-38510-10039-14658,4615-25432-3797-11498-16656-23641-5664-24418,3601-18381-13779-18610-6489-9201-12729-15146,2302-14125-3556-2065-2988-6401-3872-13940,1236-10269-5787-3012-3562-5592-1083-6803,easy,no
991860-198030-11980-24075-39956-117193-98439-45341,524047-31662-31922-47446-15387-50581-320386-116150,32557-11419-100000-14437-66730-22408-87657-27065,8861-22214-95118-88899-55657-61541-5503-3465,10291-29189-29555-16037-6809-13793-19518-19628,12678-13829-19794-10985-14859-13921-20753-6130,13492-12482-9541-4567-5690-4224-7536-4638,5038-4068-4932-2419-3853-4461-5155-1961,easy,yes
105185-19353-48579-701002-1554219-151131-705028-173952,4303-16118-36601-15992-85008-130659-232132-203007,1094-2962-10597-3676-19037-10725-44898-7865,1855-8887-19710-7351-19673-63389-51359-28353,1775-20275-9027-5243-5325-35616-22976-15733,1332-13047-13023-1528-7373-8669-13512-24059,653-11280-20461-845-1959-6818-10445-19784,505-12474-5441-504-1603-3558-5083-15020,easy,yes
880531-87479-1467579-608233-458060-685470-397760-37530,195971-49511-92894-23657-210402-22556-24366-8279,31447-5057-10771-10963-61495-15119-29486-10007,102165-23947-30964-7124-31093-9126-2147-755,20923-8072-33814-9515-65890-13879-7694-3311,14995-5954-13601-6828-14061-9134-7932-2204,12089-5009-7778-3272-14524-3738-2642-690,21399-1837-6363-1369-3607-958-1954-293,easy,yes
30890-95548-65765-20087-593568-7182-97516-1066464,27312-11836-23100-42283-52980-83251-104881-120788,8688-1412-22035-25620-2661-26766-63218-4461,45716-5992-74223-53972-51243-64476-172905-6698,11570-3176-17106-23566-22268-33205-12962-14415,53275-3311-13310-9241-11751-14962-14843-8978,6642-1678-16997-5114-4515-5728-5740-11976,3966-2318-14645-3436-6579-2651-4549-9611,difficult,no
38229-360471-66060-95816-6874-40408-91469-300587,37934-7257-18776-23321-12422-20961-176038-215231,3769-1864-8514-86884-28727-25426-18069-111068,3357-4661-11645-95983-103020-49885-45603-31206,8847-8713-1707-8211-3149-4910-32630-24564,10841-3315-1309-14041-19619-11686-13994-26539,9518-3205-1854-8120-4048-9033-5147-21571,2862-1091-1671-2603-4500-1946-5389-11184,easy,yes
111160-1260979-157475-1654811-1027446-89091-399688-1835035,16975-622881-25741-109858-156671-17223-122914-133445,4464-15314-6562-1426-44491-8994-84173-49467,1885-34018-13748-95250-61511-38272-19672-15484,840-20540-4310-14777-39410-6756-12252-12490,870-16292-3351-15800-13070-9870-16777-7558,597-7078-1351-3083-12072-7174-25056-4825,311-3562-2963-6903-5829-3769-8699-931,difficult,yes
236702-5949-138300-11180-36097-1931550-186377-1088075,134587-24077-73340-15438-28120-156246-41107-143804,29921-791-16967-74715-34299-81585-22163-11178,14754-3472-7440-65391-116651-80637-14203-60949,29241-5036-27200-13656-6230-7386-19571-22974,21909-14226-13903-9447-11896-8811-39601-8631,13023-8656-10384-3234-3322-2963-18086-9167,24626-5637-3071-10390-2480-5079-5640-6237,easy,no
205865-744527-639389-48581-22750-597088-88202-22253,49773-175970-305649-17318-9860-105203-39065-6541,7400-20437-14144-58715-19557-15355-20584-21611,3523-56648-17520-209391-86632-209438-2493-12507,2638-17139-6397-17924-14237-17559-2920-9638,2913-14913-6824-13191-6107-10587-6365-11356,1994-23220-8002-7223-7726-3592-3235-15874,1337-2313-3671-7678-2745-7387-1684-7558,easy,no
80340-12072-89026-540407-76356-40470-52749-442605,5125-16135-101627-157595-45324-22940-63367-40839,2363-19790-11989-17756-16434-89666-14963-19242,501-19152-29241-46287-8013-81799-47085-3637,3293-7065-11791-54463-2677-7696-32130-3812,2858-11425-9867-4947-2546-12753-11394-15015,6634-14277-9220-8290-2628-10990-6693-6737,2480-5461-3429-6002-1181-3701-3724-5553,difficult,yes
149928-735266-73024-232896-291976-96785-548512-122030,43641-77496-38924-63389-29829-40127-189837-39203,592-40187-4510-49367-41955-49222-20631-3693,772-65117-854-10144-77317-83491-62222-2859,884-50357-2567-17093-31633-22177-18076-2026,343-16236-4736-10180-11373-13659-12748-5041,306-15703-2072-13043-13014-3297-12544-3427,436-17505-668-5499-4784-3899-5356-729,difficult,no
260398-411040-16023-131534-21166-77024-735939-48259,96865-24499-6485-15749-14411-44615-114708-11872,22702-3623-6642-22000-14983-12581-65145-8051,21820-4846-13935-9218-41557-5178-27931-2976,15285-2140-9877-4464-19178-5975-10461-2410,22691-6994-12701-2643-8240-4345-19843-980,29376-5610-5457-3711-3978-1145-6639-355,7455-2355-7161-1531-2519-1426-20565-639,easy,yes
72211-16915-15173-118833-18407-53785-673611-359574,93584-10954-15455-47374-17893-46396-39480-13255,24649-16905-11760-3934-9350-50761-4223-7522,20914-11389-3455-3172-85428-13050-2411-5634,3811-15827-3458-3226-12830-5190-2085-4089,10813-11049-14591-2733-13571-14916-3890-1272,24505-7690-8025-2185-6552-9083-1909-410,3821-11798-5718-1377-4051-2737-979-509,difficult,no
238106-125568-131354-80455-136857-129554-1135140-170060,58472-32244-15602-14496-37312-44310-207282-44867,7055-12963-12585-7815-27664-14944-21960-12670,8258-4920-8628-3643-98536-35732-19293-8215,3590-7309-15736-5787-7614-19330-14599-4497,2945-17673-10503-2552-9214-7402-24721-4252,1248-12296-13171-1499-13339-6467-5984-4889,982-7109-8508-1076-5451-1641-7849-1339,easy,yes
