delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
381629-2535900-1730718-563519-1155339-1122088-275270-189533,71278-166066-326154-95147-535216-282616-219013-100238,26109-28593-61973-27756-108382-52659-183378-12754,38765-59683-30261-8153-67583-30018-13988-21879,4199-46457-46641-33528-54305-76032-51988-5732,8365-34467-21015-6422-18195-20927-59963-8360,6572-31173-16046-3401-6315-13453-14510-3493,3219-12664-7847-1201-7128-5367-4784-968,easy,yes
76543-214793-2509641-747553-236096-878344-156954-2244885,100242-10340-286575-203520-79410-228903-105587-1080004,32847-52108-169245-58263-17780-37533-10217-249928,32899-14809-95544-65253-25952-82326-18330-359237,7470-7612-55554-39445-16167-52001-21024-158278,5178-9896-31089-23992-8609-36651-2246-137257,6670-5098-18441-15172-2799-16676-6844-50664,1233-4411-10732-2530-802-4571-907-15070,difficult,no
1181733-567741-97528-1562695-1848212-282752-1271932-250971,602842-40963-35625-358764-315167-183419-909423-73626,164857-6698-1624-145871-99529-210184-75978-8224,153229-5213-3651-38853-16349-41648-21324-7931,47530-5452-768-40522-33204-27245-33751-18037,84505-7365-4180-29710-29826-14271-19433-5203,22607-2848-2325-17044-5859-13616-17433-2084,21481-2432-143-7075-4429-3887-2599-1110,difficult,yes
683687-1863008-296912-653751-2582857-1325654-151235-1809110,175145-258501-61449-79055-1244981-1167100-6425-210040,124481-93412-26017-8183-935151-140482-4489-36477,212702-12381-32772-26258-467478-60291-5586-19123,58820-32620-6128-3647-432664-21659-645-34802,14377-24306-3630-12993-295720-49669-1352-26508,7629-12097-4444-6627-220018-28593-916-9247,8568-5969-913-3083-76175-35171-340-12770,easy,no
241083-157481-229104-100665-14789-3171-47749-693574,70381-12580-7577-50552-21147-3401-53324-48514,32290-4563-13083-1512-6543-21881-11930-11410,26869-6698-1778-4385-10541-3015-16525-10747,59015-3756-8307-10296-8116-5722-33925-5920,19688-1831-1909-7199-6388-8765-14286-9969,7145-1039-1732-7916-1921-4809-7288-1786,20655-542-840-2226-4076-3900-3351-5398,difficult,yes
812515-62938-3293-11680-4396-7048-2732-7260,146174-7069-5999-9504-17592-8323-4703-25343,10760-225-311-4316-2128-6621-2626-23361,23600-2220-4153-5177-3974-8841-1296-7079,4705-683-3370-2910-4951-8083-1768-3573,2299-2682-5399-5115-3373-3238-2339-6246,1078-471-7345-4530-3556-2818-959-3531,437-287-1991-1596-2557-2240-475-3391,difficult,yes
704540-3030827-266164-1881392-536246-367552-699598-32646,79797-209642-5783-372102-89939-50760-135238-138252,15218-152725-2964-20887-101171-12061-32311-24589,24618-39023-3033-71478-18389-7351-5698-38031,10390-52690-4771-20837-73712-5247-13403-24821,9150-48964-1042-23392-19907-9744-10944-5620,2425-35494-1050-7952-7161-5744-1400-8059,4378-19217-145-8535-4704-3116-1610-4972,easy,yes
919591-3055189-1085683-1455710-2610421-450965-1571234-492522,105017-357583-224824-40364-1680978-199910-101448-75885,10141-143924-77735-11259-754076-50161-85952-109157,33103-94500-54387-17869-127379-61016-82469-169137,2649-25467-86116-18916-263397-27242-20864-25842,7503-16838-17421-3762-64429-22752-17266-36217,5259-9500-6016-3414-24772-4822-8760-10218,1338-5799-6266-1080-14312-4997-4412-8995,easy,yes
621807-1895308-2104564-624616-248139-890602-1565780-887885,67201-662524-906392-33808-587975-131935-340596-189783,72434-55069-248431-13845-40913-19178-22354-50486,34219-45801-102823-8211-51347-56041-29519-69159,22741-46800-88469-5177-33424-30701-26964-19097,6238-12150-89439-3960-11589-15987-27097-28377,8914-5520-14278-1453-9090-12101-3629-3494,3236-11540-26532-860-7755-2355-3519-4386,difficult,no
134994-674935-1110218-791487-651075-210728-1875135-809308,142634-218610-145301-60121-34656-93939-178997-42468,11285-61517-15442-11478-954-56260-87437-15129,14331-53007-6157-22224-3419-7142-46661-33973,5081-16058-21269-4337-12466-18022-63162-6388,9691-35447-5654-13149-11497-5689-18142-7921,7224-27273-2415-3279-2561-2146-18316-2815,3174-13458-863-3205-2181-3261-9816-2932,easy,yes
244377-808723-155124-1433133-87546-175599-61370-252407,21425-346287-12443-44708-73026-12823-24639-48875,9747-24304-4197-14992-16711-2747-4903-13069,1608-23222-2490-26560-2288-2786-3198-3482,1015-25764-2588-3210-11518-7947-4427-1972,1981-23174-4188-10592-5997-10904-5261-6377,1428-16828-4471-3672-5807-2702-4869-2823,502-10724-578-2091-4367-4713-4638-2661,easy,yes
614408-339897-2025699-141686-19889-182670-31967-485450,46951-154132-295507-11820-45516-72264-19907-385840,9380-13603-14206-912-13117-8435-1820-31392,11905-8379-29892-1274-10472-5909-1070-35707,2927-9150-17407-852-3876-8470-717-29064,6864-17572-9921-1016-5871-2818-3487-36100,3499-14837-3198-455-2613-1285-1487-20125,2060-10841-2878-325-2324-1869-2065-16226,easy,yes
421877-719330-640415-196048-110329-12123-16948-166046,325163-30347-53036-40730-12353-28981-21988-93686,13340-2083-3409-8887-1721-13985-2784-14624,13993-4987-41112-2242-893-7156-1412-3305,14710-4680-3661-1086-3824-3818-7273-4028,8558-3014-3719-1209-1887-9204-11429-3167,9062-3147-1260-290-388-5323-3128-1548,4508-2299-1628-342-358-3349-6236-2413,difficult,no
172929-419145-797843-89162-19703-99570-728929-928514,10989-142730-56862-5293-4076-13234-175228-91042,3657-4502-31476-4385-6177-10695-227969-6884,1481-14102-6370-5315-852-6382-17699-24892,1938-13511-7139-4870-678-11346-12926-17564,2555-8012-4840-3285-1549-1783-18540-15999,1810-3088-2557-768-404-1160-12371-8626,1972-5313-1191-1196-569-769-13574-7404,easy,no
1571783-1061204-58818-153976-30149-14437-59112-98578,106593-370102-25559-4589-1090-26294-58186-13769,10796-57294-10348-1711-1903-8022-6827-1832,50387-119842-6444-2415-1100-10267-11239-1637,15414-53225-6063-1597-4738-8374-10956-2103,147912-30057-5161-1307-8019-15439-25113-6124,36822-28497-5494-729-3417-12694-5280-3689,43119-42927-3546-596-2496-7279-16626-3833,easy,no
997762-1292854-1306730-433211-89983-71417-238389-211484,424174-70001-38445-14033-14123-75164-107880-115858,531257-13190-24438-5854-4578-20523-40146-11863,162518-26212-14883-3031-3513-7225-15946-21053,110826-21317-14606-3553-3327-55933-23553-7289,69249-22406-4089-900-10911-25568-35854-9707,119911-17286-2576-1953-7055-46972-33452-19643,83092-3102-1915-1187-4878-10993-27952-10112,easy,yes
230604-943827-1131073-925628-1696296-1151010-107634-1755907,71443-23649-249693-164943-191909-56159-35733-324534,13366-6259-45509-37019-4444-84943-14594-38756,9188-6138-28254-30760-29920-15722-4952-41434,6500-3150-35993-8980-11852-9167-2211-6491,9613-2229-47480-17975-26063-11379-4234-53081,2045-8009-55026-9515-19441-12826-7380-31231,5079-3715-16806-12773-11287-9978-2533-15270,difficult,no
882231-1007783-799340-1713681-1237830-147876-1311405-1217615,1255302-86651-89299-132164-57357-14123-83080-144614,49420-87282-3334-20153-12470-3852-70190-76817,88125-70832-8654-12912-7356-4064-4817-42104,24111-39265-4889-10820-6616-1629-7789-45677,61201-31208-9270-8092-6410-2839-9425-24337,202532-16681-5176-8438-6852-7050-21069-48932,43822-13148-2614-7908-8131-1062-17476-9425,difficult,yes
583538-1722752-863951-12014-31326-5496-16940-8065,222067-156471-125480-3795-19135-24804-5716-27524,35207-287061-34634-3306-2786-3056-20181-14938,55555-148210-30811-7457-5315-11422-4789-6061,32808-103087-10290-3707-10559-3859-9981-10710,40291-83293-14573-2861-17914-17554-25530-18035,38715-62968-9677-2429-7313-13307-17516-15332,14722-37021-6249-3415-5903-9638-10620-20935,difficult,no
151774-2033752-163635-384828-105758-28227-200219-283280,102438-57191-12885-83074-3142-21542-57924-37074,3501-96204-5198-7844-2084-12226-70780-15124,25957-32495-1094-18149-1647-12924-71622-19293,4940-16083-873-5366-2722-12030-14087-3158,5643-12288-1338-4733-2165-3396-14114-8720,7915-6719-890-4339-2935-8353-13982-5296,1939-7390-288-6158-2241-6316-11506-3655,easy,no
1017304-1119428-711911-538471-179985-1667913-216932-1166324,59340-334420-4767-61268-36112-375397-72126-900108,14565-20097-5394-44061-3422-51631-13215-51832,10572-43111-9434-5043-2922-31260-23738-113905,5175-9255-8406-4588-4092-18832-3944-44766,7639-29587-2318-11774-4121-52040-14440-70791,5784-18434-2790-2468-3331-37482-3961-37175,5119-10747-615-1374-3081-54255-3957-69843,easy,no
144592-1252818-1241480-344107-188494-315835-203090-1755090,72214-84564-111396-22219-54194-42475-14256-670433,42472-8921-45164-2807-14596-22149-3311-116280,9897-28323-15928-5134-2785-15579-4220-222596,7720-13883-14468-3613-3956-11412-2744-94140,12627-31451-6952-4366-1882-21240-1805-140020,5368-32149-11666-1803-1584-9259-2087-33395,5349-20354-6290-1098-1637-5434-1684-48786,easy,yes
561029-529577-2305091-1395505-1671264-153387-125873-824593,174257-69725-137810-320402-1491357-142813-159142-589038,6771-3366-20359-27225-308508-36356-12362-138521,44571-25119-75063-83423-529999-41757-17403-186036,13694-9870-20446-33311-256777-17202-7215-51221,12763-7640-40106-28363-110172-15183-14490-83197,36849-4989-18300-16725-77373-8693-7168-30267,5120-5954-6937-18535-38506-7899-4673-16451,easy,yes
407756-314640-2141949-1849395-586785-1711729-805766-191558,143936-45758-245192-209172-120910-1077398-270361-129612,9152-21741-196382-60827-158702-36843-35580-39786,34046-12781-220449-109499-110274-33429-47886-14636,49973-12457-30452-29272-23078-62741-109709-15070,27758-41069-38263-17674-43261-64186-15726-10739,20157-13193-11346-21014-21141-21339-19666-5312,19947-15311-11363-10976-14340-30160-7245-4513,difficult,yes
