delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
82132-37969-189058-212400-18581-23827-979303-1441610,24597-26636-27287-39318-11477-13398-66795-639927,4743-2608-3960-8595-5517-1655-3533-6278,19072-3841-1526-27665-13550-5673-4197-4490,7490-2377-4813-1897-7328-2137-8245-16978,13661-2946-976-3461-3211-774-1759-7871,4301-1474-1072-720-3356-936-855-4566,2385-604-2768-510-3993-911-1452-8471,difficult,yes
4359-530121-183790-89977-9486-263918-19551-206803,8125-146061-27337-58087-3393-28019-12820-63692,4603-48412-4208-6895-862-22164-8754-19341,5546-27063-1441-5441-603-9307-3370-9137,2082-29490-936-1156-1092-6117-2839-3677,5014-16607-382-4045-1572-2045-3578-24573,2225-2787-680-471-974-630-684-4953,1534-2276-365-782-866-1381-620-4684,easy,yes
241076-290624-8216-27303-7475-33013-42393-86695,45672-32712-9362-1138-18556-28592-32780-44052,19679-1870-2881-3964-4979-1102-3132-48565,3838-2618-5120-3592-6738-7427-4078-25569,5482-3599-27326-2393-13436-2143-436-5269,1501-2185-9272-1497-7478-2840-2554-14879,853-1200-2322-1843-3241-1020-861-2793,1478-438-3518-431-2734-843-733-1197,difficult,no
738932-210025-1597-1520032-169273-845130-563334-390417,126995-14953-2194-38542-1840-82729-169761-92023,22775-7982-3557-9597-2777-11365-16856-17808,30678-8268-5419-4988-5698-7676-9599-1779,61286-5455-971-5047-2225-8393-7611-9048,4651-4339-1337-3967-2639-12096-14986-4233,2686-762-790-1865-1456-1796-2073-2665,1357-368-948-1305-773-2142-2275-969,easy,yes
237331-65523-33397-7795-1778-14858-2184-6984,88157-10018-15405-9173-6737-12329-10579-7077,11540-871-6807-13282-13517-5368-15598-2883,9278-14571-12812-11963-6422-2503-2577-3566,8337-2537-23826-7507-6431-6852-933-4901,3394-3507-15000-17750-6954-4791-20638-13147,2041-1864-10400-6055-2236-8347-3580-4067,1324-2504-7224-4417-2841-2820-2332-1982,difficult,yes
250882-186326-67512-48033-7031-59810-1031083-203310,135847-16428-115122-32589-24515-62671-190753-18743,15751-424-12453-578-4128-25059-18503-2142,64776-2263-7958-573-1836-10627-36198-3899,34968-3810-14275-1008-5405-8129-59453-4631,9062-1367-8215-593-6277-2063-20794-5258,2986-1767-4284-237-1606-882-13026-1199,5943-1338-5271-148-590-1411-7545-1463,easy,yes
349701-153502-20777-40606-48378-478242-42763-14193,133974-14317-6781-37275-70512-179948-4066-25445,22004-1893-6165-3847-19254-28808-1709-2006,16723-5702-1004-3655-6617-40263-1001-1152,31093-4204-4082-956-3844-21632-924-2481,9395-3714-3565-6223-5638-30753-911-2756,4757-4202-1872-1272-1951-10496-485-1980,5356-2007-760-1394-2474-11472-239-685,difficult,yes
585323-216825-3903908-2575276-217316-50588-164984-43131,10819-41909-112913-175180-7755-29498-78265-30759,4523-6458-17303-9618-951-4158-14760-1895,10832-6408-28339-7835-1673-1967-5461-2428,3808-4631-36467-8871-2829-1004-5397-2968,6655-3747-23787-5670-1096-1683-7696-4574,511-724-5799-4570-314-1304-3242-532,1103-1687-4068-2011-57-597-2152-571,easy,yes
115855-665138-258983-16747-15345-37570-89987-410935,27752-24183-53721-12755-15115-53092-57202-143234,4559-5467-11504-3534-4006-4993-15810-23232,9495-5565-8053-8179-13499-2254-2741-49150,4890-1788-2268-2156-3585-4531-4572-10602,2792-2986-2330-7699-3990-2057-1943-9997,1156-1336-999-617-1915-986-1174-4073,1124-1031-416-750-4382-959-1072-4166,difficult,yes
23499-15749-52988-108931-25985-13939-41878-284569,37846-21279-3683-2364-9496-21078-8370-19278,4396-7387-577-1145-3889-19605-3190-3817,5583-41217-3389-1608-2309-15576-1819-4938,13515-25762-2514-349-3661-883-1060-2642,2998-5636-3072-910-3786-10576-959-2594,1686-5476-1115-320-622-2378-1193-1528,1537-7365-2096-119-463-1233-1315-1031,easy,yes
274604-1355606-125862-63739-50608-38720-133470-23136,18809-35418-11100-52205-3070-51420-32232-20761,11670-30917-2491-23591-525-17606-2442-10473,11214-22798-1637-9109-691-5389-3535-8447,6448-16200-3967-4999-1043-18878-1852-2931,13950-20244-2502-22528-1179-12140-4791-2112,2475-7676-1424-13402-482-5327-3744-2814,5211-10767-965-3661-526-3028-1589-3272,difficult,no
